"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX","HRZB00ICBEX6","2011-05-10",2208.46,2214.12,2206.79,2210.79,0.09,14126968.41
"XZAG","CBX","HRZB00ICBEX6","2011-05-09",2206.70,2212.64,2199.38,2208.81,0.08,10852866.85
"XZAG","CBX","HRZB00ICBEX6","2011-05-06",2200.19,2207.41,2196.07,2206.95,0.32,7430806.74
"XZAG","CBX","HRZB00ICBEX6","2011-05-05",2196.87,2204.68,2196.04,2199.86,0.12,9995922.64
"XZAG","CBX","HRZB00ICBEX6","2011-05-04",2198.81,2204.78,2197.22,2197.22,-0.07,9102578.81
"XZAG","CBX","HRZB00ICBEX6","2011-05-03",2196.76,2204.42,2196.32,2198.70,0.08,10244166.82
"XZAG","CBX","HRZB00ICBEX6","2011-05-02",2233.77,2236.45,2194.64,2196.91,-1.66,20725012.72
"XZAG","CBX","HRZB00ICBEX6","2011-04-29",2229.72,2242.29,2229.72,2233.97,0.19,26022587.35
"XZAG","CBX","HRZB00ICBEX6","2011-04-28",2239.39,2242.07,2228.92,2229.81,-0.36,32969273.57
"XZAG","CBX","HRZB00ICBEX6","2011-04-27",2231.78,2240.53,2220.40,2237.82,0.30,27599787.72
"XZAG","CBX","HRZB00ICBEX6","2011-04-26",2225.01,2232.44,2221.48,2231.18,0.31,24431002.25
"XZAG","CBX","HRZB00ICBEX6","2011-04-22",2210.93,2233.06,2210.93,2224.28,1.35,12775071.53
"XZAG","CBX","HRZB00ICBEX6","2011-04-21",2190.32,2202.85,2185.86,2194.64,0.20,21064324.74
"XZAG","CBX","HRZB00ICBEX6","2011-04-20",2181.40,2191.85,2181.15,2190.17,0.40,11209921.89
"XZAG","CBX","HRZB00ICBEX6","2011-04-19",2183.11,2185.61,2178.74,2181.41,-0.05,17004666.77
"XZAG","CBX","HRZB00ICBEX6","2011-04-18",2197.48,2197.48,2180.52,2182.60,-0.68,9517054.31
"XZAG","CBX","HRZB00ICBEX6","2011-04-15",2203.85,2205.35,2189.47,2197.49,-0.29,16692377.13
"XZAG","CBX","HRZB00ICBEX6","2011-04-14",2211.97,2211.97,2200.02,2203.86,-0.37,6960772.11
"XZAG","CBX","HRZB00ICBEX6","2011-04-13",2201.03,2211.97,2201.03,2211.97,0.47,8031593.85
"XZAG","CBX","HRZB00ICBEX6","2011-04-12",2204.75,2205.85,2193.38,2201.54,-0.15,9664731.67
"XZAG","CBX","HRZB00ICBEX6","2011-04-11",2245.69,2246.77,2202.33,2204.80,-1.81,12257520.52
"XZAG","CBX","HRZB00ICBEX6","2011-04-08",2247.83,2251.20,2243.68,2245.47,-0.08,5517231.66
"XZAG","CBX","HRZB00ICBEX6","2011-04-07",2256.05,2256.10,2244.40,2247.25,-0.37,5908712.75
"XZAG","CBX","HRZB00ICBEX6","2011-04-06",2246.07,2262.68,2246.07,2255.64,0.37,13373119.28
"XZAG","CBX","HRZB00ICBEX6","2011-04-05",2251.81,2255.43,2243.05,2247.24,-0.20,12135777.12
"XZAG","CBX","HRZB00ICBEX6","2011-04-04",2269.28,2269.69,2248.82,2251.81,-0.76,14414972.11
"XZAG","CBX","HRZB00ICBEX6","2011-04-01",2289.88,2289.88,2267.38,2268.99,-0.94,8489168.38
"XZAG","CBX","HRZB00ICBEX6","2011-03-31",2292.81,2295.95,2286.13,2290.45,-0.11,7642723.72
"XZAG","CBX","HRZB00ICBEX6","2011-03-30",2278.91,2292.97,2278.08,2292.97,0.63,10372812.73
"XZAG","CBX","HRZB00ICBEX6","2011-03-29",2281.58,2282.02,2275.80,2278.58,-0.10,8475698.65
"XZAG","CBX","HRZB00ICBEX6","2011-03-28",2301.71,2302.22,2279.04,2280.76,-0.92,6807554.48
"XZAG","CBX","HRZB00ICBEX6","2011-03-25",2294.65,2302.98,2284.76,2302.05,0.32,22168669.31
"XZAG","CBX","HRZB00ICBEX6","2011-03-24",2274.83,2294.67,2273.63,2294.67,0.91,18596143.42
"XZAG","CBX","HRZB00ICBEX6","2011-03-23",2282.67,2283.83,2273.55,2273.92,-0.38,20413192.24
"XZAG","CBX","HRZB00ICBEX6","2011-03-22",2271.56,2290.66,2269.17,2282.48,0.53,15962769.45
"XZAG","CBX","HRZB00ICBEX6","2011-03-21",2260.72,2272.46,2256.33,2270.36,0.43,17317534.36
"XZAG","CBX","HRZB00ICBEX6","2011-03-18",2259.03,2271.15,2256.08,2260.72,0.08,17880009.11
"XZAG","CBX","HRZB00ICBEX6","2011-03-17",2245.82,2262.79,2243.90,2259.00,0.59,13028708.52
"XZAG","CBX","HRZB00ICBEX6","2011-03-16",2233.66,2246.12,2226.43,2245.83,0.44,35848986.89
"XZAG","CBX","HRZB00ICBEX6","2011-03-15",2259.73,2259.73,2226.61,2236.08,-1.09,22960596.28
"XZAG","CBX","HRZB00ICBEX6","2011-03-14",2250.34,2264.98,2240.62,2260.75,0.37,15175106.84
"XZAG","CBX","HRZB00ICBEX6","2011-03-11",2270.39,2277.30,2249.67,2252.45,-0.79,9807437.27
"XZAG","CBX","HRZB00ICBEX6","2011-03-10",2258.26,2272.84,2258.03,2270.34,0.54,13123510.29
"XZAG","CBX","HRZB00ICBEX6","2011-03-09",2228.46,2276.19,2228.46,2258.15,1.39,14910695.08
"XZAG","CBX","HRZB00ICBEX6","2011-03-08",2229.00,2233.02,2227.19,2227.28,-0.06,6169667.18
"XZAG","CBX","HRZB00ICBEX6","2011-03-07",2241.43,2242.65,2226.52,2228.71,-0.57,5771133.70
"XZAG","CBX","HRZB00ICBEX6","2011-03-04",2226.10,2242.75,2226.10,2241.39,0.70,12878210.70
"XZAG","CBX","HRZB00ICBEX6","2011-03-03",2213.42,2226.41,2201.30,2225.81,0.66,17544603.83
"XZAG","CBX","HRZB00ICBEX6","2011-03-02",2236.66,2242.70,2208.85,2211.25,-1.14,12360620.21
"XZAG","CBX","HRZB00ICBEX6","2011-03-01",2241.05,2252.68,2235.01,2236.66,-0.20,22832080.66
"XZAG","CBX","HRZB00ICBEX6","2011-02-28",2250.51,2253.39,2241.04,2241.04,-0.42,9399570.07
"XZAG","CBX","HRZB00ICBEX6","2011-02-25",2241.91,2255.95,2241.91,2250.38,0.38,12248527.55
"XZAG","CBX","HRZB00ICBEX6","2011-02-24",2247.75,2257.20,2241.91,2241.91,-0.30,16180059.78
"XZAG","CBX","HRZB00ICBEX6","2011-02-23",2245.06,2259.93,2241.10,2248.75,0.12,19795677.04
"XZAG","CBX","HRZB00ICBEX6","2011-02-22",2264.88,2270.24,2242.18,2246.07,-0.85,27197497.19
"XZAG","CBX","HRZB00ICBEX6","2011-02-21",2255.79,2277.81,2255.06,2265.22,0.38,32897631.65
"XZAG","CBX","HRZB00ICBEX6","2011-02-18",2262.15,2264.92,2254.58,2256.59,-0.24,14382871.83
"XZAG","CBX","HRZB00ICBEX6","2011-02-17",2272.07,2277.75,2257.17,2261.97,-0.46,17803224.70
"XZAG","CBX","HRZB00ICBEX6","2011-02-16",2285.56,2285.96,2260.17,2272.34,-0.75,40107485.02
"XZAG","CBX","HRZB00ICBEX6","2011-02-15",2312.49,2316.89,2284.60,2289.40,-0.96,31793138.82
"XZAG","CBX","HRZB00ICBEX6","2011-02-14",2334.96,2338.31,2300.50,2311.50,-0.95,40957498.19
"XZAG","CBX","HRZB00ICBEX6","2011-02-11",2330.11,2335.81,2323.75,2333.76,0.15,27903392.56
"XZAG","CBX","HRZB00ICBEX6","2011-02-10",2330.01,2337.02,2323.92,2330.19,0.00,38853961.16
"XZAG","CBX","HRZB00ICBEX6","2011-02-09",2310.13,2330.24,2308.04,2330.11,0.90,34461759.91
"XZAG","CBX","HRZB00ICBEX6","2011-02-08",2310.89,2315.85,2307.20,2309.29,-0.08,20490203.09
"XZAG","CBX","HRZB00ICBEX6","2011-02-07",2305.68,2311.57,2298.25,2311.07,0.26,22581722.34
"XZAG","CBX","HRZB00ICBEX6","2011-02-04",2312.27,2314.68,2298.37,2305.00,-0.32,37690493.03
"XZAG","CBX","HRZB00ICBEX6","2011-02-03",2314.02,2316.32,2304.78,2312.35,0.11,17503777.54
"XZAG","CBX","HRZB00ICBEX6","2011-02-02",2311.11,2321.57,2307.34,2309.76,-0.06,24344562.26
"XZAG","CBX","HRZB00ICBEX6","2011-02-01",2294.94,2311.11,2288.01,2311.11,0.81,21820316.02
"XZAG","CBX","HRZB00ICBEX6","2011-01-31",2301.75,2301.75,2280.91,2292.58,-0.45,31841647.66
"XZAG","CBX","HRZB00ICBEX6","2011-01-28",2326.17,2327.17,2295.01,2302.93,-1.07,54118549.70
"XZAG","CBX","HRZB00ICBEX6","2011-01-27",2317.44,2328.74,2301.57,2327.77,0.49,25861086.33
"XZAG","CBX","HRZB00ICBEX6","2011-01-26",2306.08,2326.49,2305.43,2316.38,0.46,37794905.97
"XZAG","CBX","HRZB00ICBEX6","2011-01-25",2306.06,2319.80,2298.42,2305.80,-0.02,31228681.66
"XZAG","CBX","HRZB00ICBEX6","2011-01-24",2296.27,2306.18,2283.01,2306.16,0.37,26081052.82
"XZAG","CBX","HRZB00ICBEX6","2011-01-21",2278.64,2297.59,2267.11,2297.59,0.86,36819324.26
"XZAG","CBX","HRZB00ICBEX6","2011-01-20",2273.05,2289.93,2226.23,2278.05,0.23,39247854.71
"XZAG","CBX","HRZB00ICBEX6","2011-01-19",2301.52,2325.70,2271.65,2272.77,-1.24,38935002.98
"XZAG","CBX","HRZB00ICBEX6","2011-01-18",2274.81,2306.97,2256.79,2301.22,1.21,57987964.02
"XZAG","CBX","HRZB00ICBEX6","2011-01-17",2240.42,2273.79,2185.77,2273.79,1.49,44892502.83
"XZAG","CBX","HRZB00ICBEX6","2011-01-14",2259.26,2266.21,2217.58,2240.42,-0.79,161831257.72
"XZAG","CBX","HRZB00ICBEX6","2011-01-13",2237.03,2281.27,2233.44,2258.35,0.93,103658615.95
"XZAG","CBX","HRZB00ICBEX6","2011-01-12",2232.10,2245.33,2216.86,2237.54,0.22,95364400.54
"XZAG","CBX","HRZB00ICBEX6","2011-01-11",2199.39,2240.37,2194.61,2232.54,1.56,81442621.81
"XZAG","CBX","HRZB00ICBEX6","2011-01-10",2160.81,2199.94,2159.88,2198.23,1.75,82771206.19
"XZAG","CBX","HRZB00ICBEX6","2011-01-07",2150.70,2161.48,2146.04,2160.37,0.45,61982217.77
"XZAG","CBX","HRZB00ICBEX6","2011-01-05",2150.71,2154.74,2143.27,2150.70,-0.03,50987693.29
"XZAG","CBX","HRZB00ICBEX6","2011-01-04",2132.69,2154.91,2130.30,2151.25,0.87,47611343.01
"XZAG","CBX","HRZB00ICBEX6","2011-01-03",2111.24,2133.43,2107.98,2132.78,1.04,33159596.31
"XZAG","CBX","HRZB00ICBEX6","2010-12-31",2101.99,2114.11,2101.00,2110.93,0.47,28471730.30
"XZAG","CBX","HRZB00ICBEX6","2010-12-30",2090.51,2102.99,2088.69,2101.02,0.55,51288507.92
"XZAG","CBX","HRZB00ICBEX6","2010-12-29",2079.93,2091.80,2079.71,2089.50,0.48,45384020.00
"XZAG","CBX","HRZB00ICBEX6","2010-12-28",2061.75,2079.60,2061.11,2079.52,0.86,56651270.70
"XZAG","CBX","HRZB00ICBEX6","2010-12-27",2077.93,2087.84,2058.05,2061.75,-0.73,34055036.61
"XZAG","CBX","HRZB00ICBEX6","2010-12-24",2068.16,2085.04,2066.82,2077.00,0.52,22367099.92
"XZAG","CBX","HRZB00ICBEX6","2010-12-23",2045.42,2067.59,2043.81,2066.35,1.05,44413067.34
